Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
148,12.804605393985918,106,6857,3274,2122,-3624,2919,619,7065,-69,7554,2277,108,8102,119,7622,3093,-4749
149,12.882995879564392,-25,3201,-1812,7617,291,-3796,3457,-6447,2152,-5802,-6267,98,-3377,-21,2217,1914,-5615
150,12.959381528388668,-16,-2624,6771,-4034,-2758,-8113,5110,-2802,-5243,-2793,4468,127,-2511,58,956,7864,6930
151,13.026425955109277,-7,766,5978,5915,-7307,4279,-7583,-1972,1385,2637,7589,61,-4433,-27,-349,-3032,-7141
152,13.135454349122991,150,2540,-2672,7816,-1018,-105,3251,4431,-4085,1085,7223,236,-2086,11,-6064,7163,-386
153,13.201393720772598,105,-2168,-4781,-5470,-1562,6459,5527,2572,-3098,-1241,-4939,235,2455,47,-7422,4727,-1146
154,13.273644821444227,133,-7790,7229,6563,-5601,-4338,-1860,4177,1515,159,6462,107,8181,-6,-246,-6302,-6943
155,13.351721837453413,0,-7000,-7406,1128,7577,1896,-5965,-1858,4704,6871,-1230,56,-1265,16,-6687,2281,-2795
156,13.420056065294043,132,3802,3892,6213,-776,4206,-4678,-3304,-1288,6406,4139,86,-2904,139,1971,1619,-2482
157,13.501352452268591,89,-5652,2714,2213,-185,-2744,-4928,5891,-533,5170,2199,85,1286,-85,-6822,97,534
158,13.577286927292594,100,1396,4250,-5661,-2499,-6321,-2011,5467,398,-838,2004,115,-2867,83,7037,5777,5254
159,13.651227256884678,137,-2596,1723,-4018,-3509,-4380,-4968,-6258,-7214,7157,4749,37,-7948,-81,-1685,5394,5513
160,13.724201946248309,51,1165,7597,5596,5167,-714,-7813,-6175,-80,-4953,6514,238,-4551,136,814,63,-4465
161,13.803206969031516,51,-627,2574,342,7503,-1525,3400,-7359,315,7528,-4023,86,-3074,98,6324,-508,7134
162,13.87648571960083,-34,-6838,6542,-6422,4874,3230,-498,4191,4552,-1714,-4261,49,1864,4,-4492,6878,6704
163,13.94312216546318,-75,1506,485,-4201,-4073,-3901,5656,-1216,5429,-2370,590,242,-5144,52,1892,-1866,-3477
164,14.016918803683803,-104,-5028,-492,7957,-5411,-200,-2636,-2603,5705,7082,5176,28,150,76,-191,6245,-2364
165,14.084547831906754,0,7422,4667,-6196,-7172,-7655,-1746,-3598,-1425,-2287,2587,116,7271,46,1255,-1576,-4646
166,14.158255518325996,122,3588,-3748,-6989,3898,2517,2807,-6174,-1542,699,-722,25,380,68,8054,1686,-2505
167,14.225352546352228,-5,-5361,-6461,-7055,2602,2917,3279,-1376,-1120,-5071,-2384,252,-4047,-34,-1816,-2672,2122
168,14.299962152719123,72,7995,5999,894,5730,-7064,-3443,222,-2369,1980,103,100,1123,84,-2692,6460,4314
169,14.369403573895212,17,3464,5147,-6722,2494,-1541,-1473,2087,5270,-5855,-5924,90,-3345,-61,6360,-223,-7198
170,14.442195655474277,-102,-4908,-24,7982,4358,692,729,-477,7521,7668,7400,22,-76,109,2359,2136,-3577
171,14.509184059666131,-75,4713,-2418,-2916,5923,-4918,-4827,2464,5352,3396,-3701,125,5947,-60,-6618,2220,-3063
172,14.583900579255841,117,-6720,3534,4737,-6416,5078,7511,7972,-5066,-3655,-5783,42,-3167,-100,-1316,498,6056
173,14.662778161477455,-24,4318,-1466,7855,2947,-242,-4358,-1804,-6836,92,3836,226,-3892,65,3451,-6166,-5263
174,14.730557295865237,-104,-7528,-2002,-1242,3005,-792,-6823,-7095,-3360,-884,5052,253,-3926,-72,-4735,7090,-1545
175,14.810316270695727,54,3203,-8182,-262,6622,-4025,3542,-4204,6818,-3307,3439,121,5987,131,-4572,-4093,-6904
176,14.889033910736012,9,-7566,1801,6493,3319,5997,4286,1146,2360,2237,-5760,92,-124,-88,5368,-3971,-1215
177,14.963639668226888,-70,2327,7696,-5882,2901,2837,-6742,5678,-3844,-3266,1412,59,-5683,82,2588,-7167,-6194
178,15.042483465870092,-9,-315,-1188,1926,450,503,2542,-5777,-7555,-3298,-6472,33,-582,4,-6289,289,1054
179,15.116027361231982,132,2955,-5986,-976,-2086,3563,-7944,1747,3092,1077,-3390,106,-2067,42,-4441,-8188,2079
180,15.184150756197225,-97,87,3100,1459,2401,-1410,-4325,2975,4849,-4723,7263,82,-4331,94,6942,6885,7421
181,15.260098916113748,-48,3181,-3397,-3912,5163,-7463,5898,-4379,-3143,2655,3106,108,1049,-65,-7070,-22,6079
182,15.329546752083203,134,-3015,-5558,-3692,6267,-4470,-2841,-2915,875,-1640,524,58,-7119,46,-7083,2931,3343
183,15.402198991166829,34,-2888,-5233,-835,880,210,6456,-5590,7215,7673,3321,232,-6279,60,4861,-7326,-1886
184,15.469361450085424,-62,5449,7362,7103,-7718,3410,-883,-6003,6046,1885,6321,21,4290,76,-2125,-1329,-917
185,15.536730465350493,-72,1440,1728,7688,2559,7002,4723,-5237,7311,-8091,6752,41,-4798,-25,-7544,5692,-3589
186,15.607643440125388,125,-4168,279,-3068,5976,-3272,-2692,1885,5001,5895,5146,104,-6079,-52,8188,-7142,2404
187,15.6752549345798,-19,-543,-7753,4780,-3594,847,-1897,-4094,6797,-791,-6842,56,-5592,96,-2293,758,4971
188,15.751299316396853,135,-7380,930,6719,-7595,-6592,-4091,7103,4123,-5281,3233,113,3117,-16,3381,3410,3674
189,15.817656932574106,-21,-391,634,-2080,-5835,4521,-2503,-1626,4168,6435,1345,242,1438,-102,5051,-4400,-4049
190,15.884873275756998,42,591,-2393,-2485,-1672,3146,-4601,-5009,4590,7051,6557,94,5934,137,-669,1385,7693
191,15.950452991325061,41,1570,1055,304,6523,5503,-4684,-3592,-2660,5654,1638,232,-789,78,567,6694,6221
192,16.022395326609203,115,-1093,-4950,-3350,1449,-3387,3647,7109,3149,6950,2335,110,3355,-46,-7802,-2805,-4087
193,16.096135514648182,135,2774,5789,8038,-4344,-704,-4451,1094,7389,-2988,763,242,1773,86,530,6394,-63
194,16.168089396560386,-75,4083,-7782,-5527,7955,-4369,-3150,4914,6937,7731,1756,114,-7206,-13,-310,-7568,2417
195,16.237957615321946,-29,-2626,-6760,-820,2774,7609,7181,3893,-3147,7515,8025,60,-6482,-55,-3581,7714,223
196,16.30752006226626,109,2261,1195,1742,-5106,2110,-4933,3238,-6273,274,1404,247,-4874,-67,-4141,7500,-5703
197,16.385872914390305,-5,2801,188,5799,-5431,-4440,6910,-421,7998,3481,-3639,234,6917,57,5392,2461,-2846
198,16.458573478250642,3,-407,2578,-4615,2444,-2810,-7674,-5054,-6861,-4063,-4256,62,7286,119,-7686,4036,5744
199,16.52556316540117,148,3528,1940,5187,2815,215,5651,6700,-3632,1654,-6656,20,-82,-11,-328,-1309,-4397
200,16.59392647363841,54,813,1527,5843,-970,7216,-7255,2859,-1430,-2535,2584,53,-2251,39,5982,-1644,6876
201,16.663944370911906,150,2621,-4421,7767,-2252,-4660,-2539,7807,7763,4584,7553,43,1405,-104,518,4588,-6747
202,16.734364261903185,41,-7610,7077,7101,-4837,6083,-5912,7776,-1907,-4058,4066,124,-6479,97,-6023,3058,-7143
203,16.825008285774768,69,-6341,-6448,3008,-3065,-5561,3136,4874,-8104,5715,-6799,110,3738,17,784,2423,519
204,16.904024427533148,-105,5301,3099,-2853,-7045,4455,-1208,-6291,2466,-5700,-6824,60,-2922,109,6313,5553,7773
205,16.977363049507236,-8,-5097,7556,-8142,8159,-2992,-4087,-8099,-2859,5692,-2991,108,6032,47,1661,-7845,-4611
206,17.046599197295524,-82,-101,3163,-7633,168,-121,887,-7928,2010,-3974,3043,253,3574,125,2072,615,997
207,17.12026454607853,45,-897,-917,-781,-1004,-4621,-6895,2706,-5887,341,4050,92,-6212,34,-4192,5116,4949
208,17.191635109447066,104,7535,-7937,749,-5142,-3034,-5998,2183,3649,1571,941,249,4365,-76,-3961,-2873,-463
209,17.265006660693782,-41,-8078,-8138,3180,3068,-4660,-7237,3648,-3676,5842,-7514,104,-4520,-3,-6883,625,7418
210,17.332302974967337,116,-1636,1585,-2929,4401,6696,1501,5543,-6941,2599,-5262,51,-6208,140,2524,-3211,497
211,17.395985194656905,-90,6636,-7972,2199,-7787,-5739,6719,-4046,3236,-3947,2855,49,4785,-57,8051,-1719,-722
