Counter:,Time:,Y:,F3:,F4:,P7:,FC6:,F7:,F8:,T7:,P8:,FC5:,AF4:,Unknown:,T8:,X:,O2:,O1:,AF3:
195,3.9527005933273975,45,-3040,-2030,-1746,-5736,1174,-2963,-2728,-2790,-333,2969,39,5647,85,-806,-5461,4546
196,3.9681521661966745,78,-4360,2777,6724,5899,-6337,5133,2958,-2813,2300,3166,17,4205,-41,493,5815,-8173
197,3.9835815010490356,14,-4421,2094,2054,7304,4965,3271,-6574,-7266,2166,7708,240,856,-33,-419,4100,-3541
198,3.9999187457074212,14,-4421,2094,2054,7304,4965,3271,-6574,-7266,2166,7708,240,856,-33,-419,4100,-3541
199,4.019265820424592,14,-4421,2094,2054,7304,4965,3271,-6574,-7266,2166,7708,240,856,-33,-419,4100,-3541
200,4.039285595153481,31,6359,-818,385,612,2515,3871,375,1951,2891,3206,39,-7673,43,3911,-7144,-2651
201,4.057578502337986,31,6359,-818,385,612,2515,3871,375,1951,2891,3206,39,-7673,43,3911,-7144,-2651
202,4.0754523084344525,-11,-5008,5572,-4525,5497,-6495,2756,-2508,3662,6339,-3133,55,-6201,76,3835,-5969,3441
203,4.102670785831646,94,4443,-1408,-6580,-5697,326,7381,4459,-7629,-6701,877,30,2155,40,7576,-4591,4203
204,4.118822856233787,-38,5151,-3517,7925,-4516,6418,-6756,1499,-5646,-5165,1181,117,424,-14,-4749,-4598,362
205,4.136093242294313,137,5739,-1321,3231,2498,4292,-6302,-5802,-3091,-2560,2186,117,-1981,-66,5227,3866,-2155
206,4.152768333748158,137,5739,-1321,3231,2498,4292,-6302,-5802,-3091,-2560,2186,117,-1981,-66,5227,3866,-2155
207,4.168812635299089,136,-424,-803,-1330,-2180,7809,-1803,5972,7520,4883,2583,25,-2811,134,-2388,-3351,-8055
